LAN202303300,ARI,6,0,2,2,2,CBFBC,2,5,gurrl001,R,gurrl001,R,uriaj001,L,uriaj001,L,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,K,F,F,7,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,45
LAN202303300,ARI,6,1,0,3,0,BBBB,2,5,vargm001,R,vargm001,R,sulsc001,R,sulsc001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,W,T,F,4,7,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,46
LAN202303300,ARI,6,1,0,3,2,*BBCBTX,2,5,outmj002,L,outmj002,L,sulsc001,R,sulsc001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,vargm001,,,HR/F78XD.1-H,F,F,8,8,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,78XD,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,sulsc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,47
LAN202303300,ARI,6,1,0,1,0,BX,2,7,rojam002,R,rojam002,R,sulsc001,R,sulsc001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,43/G4MD,F,F,6,9,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,4MD,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,48
LAN202303300,ARI,6,1,1,3,2,CSBBFBX,2,7,bettm001,R,bettm001,R,sulsc001,R,sulsc001,R,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,2/P2F/FL,F,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,2,P,F,T,2F,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,49
LAN202303300,ARI,6,1,2,2,2,.BSBFX,2,7,freef001,L,freef001,L,nelsk001,L,nelsk001,L,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,S9/L9,F,F,3,2,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,9,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,50
LAN202303300,ARI,6,1,2,2,2,*BBCFX,2,7,smitw003,R,smitw003,R,nelsk001,L,nelsk001,L,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,freef001,,,63/G6,F,F,2,3,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,6,0,0,N,0,N,0,N,0,1,0,0,63,,,,F,F,F,F,F,F,F,F,F,nelsk001,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,51
LAN202303300,ARI,7,0,0,2,2,.BFS.BX,2,7,walkc002,R,walkc002,R,bickp001,R,bickp001,R,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,6/P56D,T,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,6,P,F,F,56D,0,0,N,0,N,0,N,0,0,0,0,6,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,52
LAN202303300,ARI,7,0,1,2,0,BBX,2,7,longe001,R,longe001,R,bickp001,R,bickp001,R,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,7/F78,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,78,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,53
LAN202303300,ARI,7,0,2,1,2,CBCS,2,7,ahmen001,R,ahmen001,R,bickp001,R,bickp001,R,smitw003,freef001,vargm001,muncm001,rojam002,perad001,outmj002,bettm001,,,,K,F,F,6,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,54
LAN202303300,ARI,7,1,0,1,2,FBSS,2,7,muncm001,L,muncm001,L,nelsk001,L,nelsk001,L,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,K,T,F,5,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,55
LAN202303300,ARI,7,1,1,1,2,CFBS,2,7,martj006,R,martj006,R,nelsk001,L,nelsk001,L,moreg001,walkc002,martk001,longe001,ahmen001,gurrl001,carrc005,mccaj003,,,,K,F,F,10,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,56
